UserID,MovieID,Rating,Timestamp,NormalizedOverall
6041,47,3,1757972950,0.6
6041,1257,5,1757972950,1.0
6041,1919,5,1757972950,1.0
6041,3873,5,1757972950,1.0
6041,355,3,1757972950,0.6
6041,2155,2,1757972950,0.4
6041,1259,5,1757972950,1.0
6041,2021,1,1757972950,0.2
6041,2571,2,1757972950,0.4
6041,1953,3,1757972950,0.6
6041,1136,1,1757972950,0.2
6041,1595,3,1757972950,0.6
6041,1732,3,1757972950,0.6
6041,150,5,1757972950,1.0
6041,3508,4,1757972950,0.8
6041,593,1,1757972950,0.2
6042,909,4,1757972950,0.8
6042,1639,2,1757972950,0.4
6042,1394,2,1757972950,0.4
6042,111,5,1757972950,1.0
6042,1617,1,1757972950,0.2
6042,1334,3,1757972950,0.6
6042,2797,4,1757972950,0.8
6042,671,1,1757972950,0.2
6042,2007,5,1757972950,1.0
6042,3788,5,1757972950,1.0
6042,2275,1,1757972950,0.2
6042,589,1,1757972950,0.2
6042,509,4,1757972950,0.8
6042,2890,1,1757972950,0.2
6042,50,4,1757972950,0.8
6042,3430,2,1757972950,0.4
6042,2000,5,1757972950,1.0
6042,1022,2,1757972950,0.4
6043,1390,1,1757972950,0.2
6043,3754,3,1757972950,0.6
6043,2959,1,1757972950,0.2
6043,2870,2,1757972950,0.4
6043,1527,5,1757972950,1.0
6043,1747,3,1757972950,0.6
6043,671,1,1757972950,0.2
6043,2002,2,1757972950,0.4
6043,2581,2,1757972950,0.4
6043,2795,1,1757972950,0.2
6043,3177,3,1757972950,0.6
6043,3409,2,1757972950,0.4
6043,3101,1,1757972950,0.2
6043,2496,4,1757972950,0.8
6043,3175,2,1757972950,0.4
6043,1185,5,1757972950,1.0
6043,593,1,1757972950,0.2
6043,379,4,1757972950,0.8
6043,1,2,1757972950,0.4
6043,1073,2,1757972950,0.4
6043,2115,4,1757972950,0.8
6043,765,1,1757972950,0.2
6043,25,5,1757972950,1.0
6043,1009,5,1757972950,1.0
6043,422,5,1757972950,1.0
6044,2108,1,1757972950,0.2
6044,2033,4,1757972950,0.8
6044,3362,3,1757972950,0.6
6044,3753,3,1757972950,0.6
6044,2393,1,1757972950,0.2
6044,1260,4,1757972950,0.8
6044,3418,2,1757972950,0.4
6044,1610,3,1757972950,0.6
6044,3793,2,1757972950,0.4
6044,2124,3,1757972950,0.6
6044,903,1,1757972950,0.2
6044,110,1,1757972950,0.2
6044,785,4,1757972950,0.8
6044,2640,3,1757972950,0.6
6045,216,5,1757972950,1.0
6045,1173,1,1757972950,0.2
6045,2599,3,1757972950,0.6
6045,2469,1,1757972950,0.2
6045,3083,3,1757972950,0.6
6045,1095,2,1757972950,0.4
6045,2665,1,1757972950,0.2
6045,3578,5,1757972950,1.0
6045,541,2,1757972950,0.4
6045,1888,4,1757972950,0.8
6045,913,4,1757972950,0.8
6045,709,1,1757972950,0.2
6045,1357,2,1757972950,0.4
6045,260,1,1757972950,0.2
6045,1244,5,1757972950,1.0
6045,2687,5,1757972950,1.0
6045,2746,2,1757972950,0.4
6045,85,5,1757972950,1.0
6045,2500,5,1757972950,1.0
6045,1306,4,1757972950,0.8
6045,3032,5,1757972950,1.0
6045,3831,3,1757972950,0.6
6045,1597,1,1757972950,0.2
6045,349,3,1757972950,0.6
6045,198,3,1757972950,0.6
6045,3317,1,1757972950,0.2
6045,1345,2,1757972950,0.4
6045,1294,3,1757972950,0.6
6045,421,3,1757972950,0.6
6046,1210,2,1757972950,0.4
6046,3943,1,1757972950,0.2
6046,265,3,1757972950,0.6
6046,2780,2,1757972950,0.4
6046,1954,3,1757972950,0.6
6046,2053,2,1757972950,0.4
6046,316,4,1757972950,0.8
6046,1966,1,1757972950,0.2
6046,2264,3,1757972950,0.6
6046,2135,4,1757972950,0.8
6046,468,5,1757972950,1.0
6046,923,5,1757972950,1.0
6046,1427,3,1757972950,0.6
6046,3404,5,1757972950,1.0
6046,1473,5,1757972950,1.0
6046,1862,5,1757972950,1.0
6046,986,2,1757972950,0.4
6046,904,1,1757972950,0.2
6046,2406,4,1757972950,0.8
6046,3486,3,1757972950,0.6
6046,2890,2,1757972950,0.4
6047,653,5,1757972950,1.0
6047,364,5,1757972950,1.0
6047,2841,1,1757972950,0.2
6047,2574,3,1757972950,0.6
6047,2412,2,1757972950,0.4
6047,3214,1,1757972950,0.2
6047,508,5,1757972950,1.0
6047,3496,5,1757972950,1.0
6047,1148,4,1757972950,0.8
6047,296,4,1757972950,0.8
6047,1645,4,1757972950,0.8
6047,2367,1,1757972950,0.2
6047,1727,4,1757972950,0.8
6047,3534,2,1757972950,0.4
6047,2699,1,1757972950,0.2
6047,1171,4,1757972950,0.8
6047,1358,2,1757972950,0.4
6047,3729,3,1757972950,0.6
6047,3246,2,1757972950,0.4
6047,447,5,1757972950,1.0
6047,1278,4,1757972950,0.8
6047,1327,5,1757972950,1.0
6047,1234,4,1757972950,0.8
6047,2006,3,1757972950,0.6
6048,2359,5,1757972950,1.0
6048,457,3,1757972950,0.6
6048,2147,4,1757972950,0.8
6048,586,1,1757972950,0.2
6048,1198,5,1757972950,1.0
6048,3341,4,1757972950,0.8
6048,2142,3,1757972950,0.6
6048,3071,1,1757972950,0.2
6048,2858,5,1757972950,1.0
6048,1704,4,1757972950,0.8
6048,3132,5,1757972950,1.0
6048,514,5,1757972950,1.0
6048,3398,4,1757972950,0.8
6048,2193,1,1757972950,0.2
6048,2411,2,1757972950,0.4
6048,1084,4,1757972950,0.8
6048,3505,5,1757972950,1.0
6048,1687,2,1757972950,0.4
6049,32,3,1757972950,0.6
6049,1976,3,1757972950,0.6
6049,3753,2,1757972950,0.4
6049,3947,3,1757972950,0.6
6049,885,2,1757972950,0.4
6049,3203,1,1757972950,0.2
6049,1721,4,1757972950,0.8
6049,955,4,1757972950,0.8
6049,2425,3,1757972950,0.6
6049,3742,3,1757972950,0.6
6049,2473,3,1757972950,0.6
6049,2248,1,1757972950,0.2
6049,1233,3,1757972950,0.6
6049,2713,1,1757972950,0.2
6049,1371,2,1757972950,0.4
6049,1584,3,1757972950,0.6
6049,1020,4,1757972950,0.8
6049,3751,1,1757972950,0.2
6049,2403,3,1757972950,0.6
6049,1061,5,1757972950,1.0
6049,52,2,1757972950,0.4
6049,3676,4,1757972950,0.8
6049,695,3,1757972950,0.6
6049,2986,3,1757972950,0.6
6050,1831,1,1757972950,0.2
6050,2665,1,1757972950,0.2
6050,1777,5,1757972950,1.0
6050,2186,2,1757972950,0.4
6050,2829,4,1757972950,0.8
6050,1597,1,1757972950,0.2
6050,3174,1,1757972950,0.2
6050,3361,1,1757972950,0.2
6050,351,3,1757972950,0.6
6050,1537,5,1757972950,1.0
6050,1375,5,1757972950,1.0
6050,494,5,1757972950,1.0
6050,296,3,1757972950,0.6
6050,2710,1,1757972950,0.2
6050,2009,5,1757972950,1.0
6050,2112,1,1757972950,0.2
6050,3753,1,1757972950,0.2
6050,2716,2,1757972950,0.4
6050,441,4,1757972950,0.8
6050,1217,5,1757972950,1.0
6050,1517,2,1757972950,0.4
6050,1196,4,1757972950,0.8
6050,1030,4,1757972950,0.8
6050,2948,5,1757972950,1.0
6050,3742,3,1757972950,0.6
6050,1513,4,1757972950,0.8
6050,3072,5,1757972950,1.0
6050,2288,5,1757972950,1.0
6051,434,5,1757972950,1.0
6051,3273,3,1757972950,0.6
6051,2490,1,1757972950,0.2
6051,2718,1,1757972950,0.2
6051,1124,1,1757972950,0.2
6051,2612,5,1757972950,1.0
6051,1197,5,1757972950,1.0
6051,1653,2,1757972950,0.4
6051,3827,2,1757972950,0.4
6051,380,2,1757972950,0.4
6051,2084,3,1757972950,0.6
6051,2424,1,1757972950,0.2
6051,3489,5,1757972950,1.0
6051,1090,3,1757972950,0.6
6051,3724,2,1757972950,0.4
6051,1956,2,1757972950,0.4
6051,2136,4,1757972950,0.8
6051,1517,4,1757972950,0.8
6051,2683,3,1757972950,0.6
6051,529,3,1757972950,0.6
6051,74,1,1757972950,0.2
6051,1188,4,1757972950,0.8
6052,3263,1,1757972950,0.2
6052,185,5,1757972950,1.0
6052,2417,4,1757972950,0.8
6052,544,1,1757972950,0.2
6052,288,5,1757972950,1.0
6052,2877,1,1757972950,0.2
6052,1028,5,1757972950,1.0
6052,2985,5,1757972950,1.0
6052,1197,1,1757972950,0.2
6052,1,4,1757972950,0.8
6052,3752,1,1757972950,0.2
6052,3894,1,1757972950,0.2
6052,2577,1,1757972950,0.2
6052,3792,2,1757972950,0.4
6052,1588,5,1757972950,1.0
6052,2355,3,1757972950,0.6
6052,1464,3,1757972950,0.6
6052,1683,1,1757972950,0.2
6052,1503,5,1757972950,1.0
6052,555,4,1757972950,0.8
6052,3148,3,1757972950,0.6
6052,3943,5,1757972950,1.0
6053,29,4,1757972950,0.8
6053,2188,3,1757972950,0.6
6053,2137,2,1757972950,0.4
6053,3730,2,1757972950,0.4
6053,1914,5,1757972950,1.0
6053,3396,3,1757972950,0.6
6053,46,4,1757972950,0.8
6053,1240,5,1757972950,1.0
6053,2950,2,1757972950,0.4
6053,349,3,1757972950,0.6
6053,1580,4,1757972950,0.8
6053,2105,5,1757972950,1.0
6053,1411,4,1757972950,0.8
6053,1327,5,1757972950,1.0
6053,1214,5,1757972950,1.0
6053,2273,4,1757972950,0.8
6053,2857,2,1757972950,0.4
6053,1315,4,1757972950,0.8
6053,1245,4,1757972950,0.8
6053,1487,5,1757972950,1.0
6053,750,2,1757972950,0.4
6053,3078,5,1757972950,1.0
6053,1242,2,1757972950,0.4
6053,1593,2,1757972950,0.4
6053,2022,1,1757972950,0.2
6054,293,5,1757972950,1.0
6054,3479,3,1757972950,0.6
6054,2953,3,1757972950,0.6
6054,3760,1,1757972950,0.2
6054,3536,4,1757972950,0.8
6054,514,3,1757972950,0.6
6054,1396,5,1757972950,1.0
6054,296,3,1757972950,0.6
6054,2161,3,1757972950,0.6
6054,1129,1,1757972950,0.2
6054,2013,3,1757972950,0.6
6054,920,1,1757972950,0.2
6054,3366,2,1757972950,0.4
6054,2457,5,1757972950,1.0
6054,3471,1,1757972950,0.2
6054,597,1,1757972950,0.2
6054,2278,3,1757972950,0.6
6054,198,5,1757972950,1.0
6054,2640,2,1757972950,0.4
6054,3785,4,1757972950,0.8
6054,345,4,1757972950,0.8
6054,1196,4,1757972950,0.8
6054,1230,3,1757972950,0.6
6054,1747,3,1757972950,0.6
6055,22,1,1757972950,0.2
6055,188,5,1757972950,1.0
6055,750,4,1757972950,0.8
6055,3801,3,1757972950,0.6
6055,2724,3,1757972950,0.6
6055,100,4,1757972950,0.8
6055,2190,4,1757972950,0.8
6055,1527,5,1757972950,1.0
6055,762,1,1757972950,0.2
6055,593,3,1757972950,0.6
6055,1191,4,1757972950,0.8
6055,1148,4,1757972950,0.8
6055,592,3,1757972950,0.6
6055,2633,4,1757972950,0.8
6055,1032,4,1757972950,0.8
6055,1588,5,1757972950,1.0
6055,1674,1,1757972950,0.2
6055,1806,1,1757972950,0.2
6055,2396,5,1757972950,1.0
6055,1233,4,1757972950,0.8
6055,1010,3,1757972950,0.6
6056,4,4,1757972950,0.8
6056,2455,3,1757972950,0.6
6056,898,4,1757972950,0.8
6056,292,3,1757972950,0.6
6056,2407,4,1757972950,0.8
6056,3633,3,1757972950,0.6
6056,151,1,1757972950,0.2
6056,3259,3,1757972950,0.6
6056,2080,2,1757972950,0.4
6056,2318,1,1757972950,0.2
6056,711,5,1757972950,1.0
6056,648,3,1757972950,0.6
6056,319,5,1757972950,1.0
6056,2016,4,1757972950,0.8
6056,2515,3,1757972950,0.6
6056,592,5,1757972950,1.0
6057,1855,3,1757972950,0.6
6057,901,5,1757972950,1.0
6057,1190,4,1757972950,0.8
6057,3545,4,1757972950,0.8
6057,2668,5,1757972950,1.0
6057,1275,3,1757972950,0.6
6057,1213,4,1757972950,0.8
6057,3696,2,1757972950,0.4
6057,1124,4,1757972950,0.8
6057,3617,3,1757972950,0.6
6057,1994,1,1757972950,0.2
6057,3208,1,1757972950,0.2
6057,2858,5,1757972950,1.0
6057,920,4,1757972950,0.8
6057,1704,4,1757972950,0.8
6057,803,2,1757972950,0.4
6057,2802,5,1757972950,1.0
6057,1200,4,1757972950,0.8
6057,162,1,1757972950,0.2
6057,2072,3,1757972950,0.6
6057,2791,1,1757972950,0.2
6057,2989,3,1757972950,0.6
6058,2795,5,1757972950,1.0
6058,3753,1,1757972950,0.2
6058,3812,5,1757972950,1.0
6058,3496,3,1757972950,0.6
6058,586,5,1757972950,1.0
6058,1092,3,1757972950,0.6
6058,1220,5,1757972950,1.0
6058,2193,1,1757972950,0.2
6058,761,1,1757972950,0.2
6058,597,5,1757972950,1.0
6058,3813,2,1757972950,0.4
6058,2363,1,1757972950,0.2
6058,1066,1,1757972950,0.2
6058,2779,3,1757972950,0.6
6058,1278,4,1757972950,0.8
6058,3629,1,1757972950,0.2
6058,3000,5,1757972950,1.0
6058,1283,2,1757972950,0.4
6058,1617,2,1757972950,0.4
6058,589,4,1757972950,0.8
6059,1617,3,1757972950,0.6
6059,3692,3,1757972950,0.6
6059,1210,4,1757972950,0.8
6059,1208,3,1757972950,0.6
6059,3688,1,1757972950,0.2
6059,2334,1,1757972950,0.2
6059,1704,3,1757972950,0.6
6059,589,2,1757972950,0.4
6059,2208,3,1757972950,0.6
6059,3071,5,1757972950,1.0
6059,2571,5,1757972950,1.0
6059,2389,1,1757972950,0.2
6059,2141,1,1757972950,0.2
6059,1094,5,1757972950,1.0
6059,1663,3,1757972950,0.6
6059,1179,5,1757972950,1.0
6059,3699,2,1757972950,0.4
6060,1466,5,1757972950,1.0
6060,2541,5,1757972950,1.0
6060,3098,2,1757972950,0.4
6060,2395,4,1757972950,0.8
6060,3175,1,1757972950,0.2
6060,3597,4,1757972950,0.8
6060,3366,1,1757972950,0.2
6060,2968,3,1757972950,0.6
6060,3114,3,1757972950,0.6
6060,276,5,1757972950,1.0
6060,2003,1,1757972950,0.2
6060,2558,4,1757972950,0.8
6060,2194,5,1757972950,1.0
6060,1966,3,1757972950,0.6
6060,2642,5,1757972950,1.0
6060,1639,5,1757972950,1.0
6060,919,3,1757972950,0.6
6060,1259,5,1757972950,1.0
6060,3555,5,1757972950,1.0
6060,585,2,1757972950,0.4
6061,2404,5,1757972950,1.0
6061,50,3,1757972950,0.6
6061,2628,2,1757972950,0.4
6061,3466,4,1757972950,0.8
6061,780,3,1757972950,0.6
6061,1200,3,1757972950,0.6
6061,1625,5,1757972950,1.0
6061,1917,4,1757972950,0.8
6061,3671,5,1757972950,1.0
6061,1278,2,1757972950,0.4
6061,3591,2,1757972950,0.4
6061,168,2,1757972950,0.4
6061,3702,5,1757972950,1.0
6061,2000,4,1757972950,0.8
6061,1991,5,1757972950,1.0
6061,225,5,1757972950,1.0
6061,3527,4,1757972950,0.8
6061,2544,4,1757972950,0.8
6061,3048,5,1757972950,1.0
6061,1094,1,1757972950,0.2
6061,3927,3,1757972950,0.6
6061,112,3,1757972950,0.6
6061,356,1,1757972950,0.2
6061,1356,3,1757972950,0.6
6061,1237,3,1757972950,0.6
6061,2527,2,1757972950,0.4
6061,1196,1,1757972950,0.2
6061,1344,5,1757972950,1.0
6062,2028,5,1757972950,1.0
6062,1307,3,1757972950,0.6
6062,759,2,1757972950,0.4
6062,2577,4,1757972950,0.8
6062,1352,3,1757972950,0.6
6062,2355,4,1757972950,0.8
6062,3649,5,1757972950,1.0
6062,1949,5,1757972950,1.0
6062,1208,2,1757972950,0.4
6062,1747,3,1757972950,0.6
6062,1968,1,1757972950,0.2
6062,2038,1,1757972950,0.2
6062,1427,4,1757972950,0.8
6062,1591,1,1757972950,0.2
6062,2599,4,1757972950,0.8
6062,1219,1,1757972950,0.2
6062,3178,5,1757972950,1.0
6062,1251,2,1757972950,0.4
6063,1350,4,1757972950,0.8
6063,2035,4,1757972950,0.8
6063,533,5,1757972950,1.0
6063,471,3,1757972950,0.6
6063,3256,1,1757972950,0.2
6063,3255,2,1757972950,0.4
6063,928,3,1757972950,0.6
6063,3417,3,1757972950,0.6
6063,648,4,1757972950,0.8
6063,3457,5,1757972950,1.0
6063,1952,2,1757972950,0.4
6063,608,3,1757972950,0.6
6063,1883,1,1757972950,0.2
6063,1566,4,1757972950,0.8
6063,2622,5,1757972950,1.0
6063,32,3,1757972950,0.6
6063,1247,4,1757972950,0.8
6063,1135,2,1757972950,0.4
6063,3063,4,1757972950,0.8
6063,543,5,1757972950,1.0
6063,2612,5,1757972950,1.0
6063,1646,2,1757972950,0.4
6063,1095,1,1757972950,0.2
6063,3000,3,1757972950,0.6
6064,1459,2,1757972950,0.4
6064,978,3,1757972950,0.6
6064,474,5,1757972950,1.0
6064,1701,3,1757972950,0.6
6064,2346,1,1757972950,0.2
6064,3855,1,1757972950,0.2
6064,1127,3,1757972950,0.6
6064,3699,4,1757972950,0.8
6064,786,5,1757972950,1.0
6064,1265,2,1757972950,0.4
6064,1953,3,1757972950,0.6
6064,3763,3,1757972950,0.6
6064,2715,5,1757972950,1.0
6064,3256,3,1757972950,0.6
6064,986,3,1757972950,0.6
6064,2454,3,1757972950,0.6
6064,1747,4,1757972950,0.8
6064,2700,2,1757972950,0.4
6064,1061,2,1757972950,0.4
6064,2037,2,1757972950,0.4
6064,3147,2,1757972950,0.4
6064,1389,4,1757972950,0.8
6065,2752,3,1757972950,0.6
6065,1361,4,1757972950,0.8
6065,3258,5,1757972950,1.0
6065,1873,3,1757972950,0.6
6065,3273,5,1757972950,1.0
6065,2396,1,1757972950,0.2
6065,1029,3,1757972950,0.6
6065,1240,2,1757972950,0.4
6065,1294,2,1757972950,0.4
6065,1259,3,1757972950,0.6
6065,2143,2,1757972950,0.4
6065,1499,2,1757972950,0.4
6065,70,5,1757972950,1.0
6065,1733,1,1757972950,0.2
6065,2395,2,1757972950,0.4
6066,899,2,1757972950,0.4
6066,2959,4,1757972950,0.8
6066,157,3,1757972950,0.6
6066,2690,1,1757972950,0.2
6066,2077,2,1757972950,0.4
6066,1258,5,1757972950,1.0
6066,3275,5,1757972950,1.0
6066,1198,3,1757972950,0.6
6066,2746,3,1757972950,0.6
6066,480,2,1757972950,0.4
6066,1387,5,1757972950,1.0
6066,440,3,1757972950,0.6
6066,2949,5,1757972950,1.0
6066,3546,4,1757972950,0.8
6066,608,2,1757972950,0.4
6066,258,1,1757972950,0.2
6066,32,1,1757972950,0.2
6066,3476,4,1757972950,0.8
6066,2736,4,1757972950,0.8
6066,709,1,1757972950,0.2
6066,1188,4,1757972950,0.8
6066,1173,3,1757972950,0.6
6066,1197,5,1757972950,1.0
6067,1641,4,1757972950,0.8
6067,1113,4,1757972950,0.8
6067,21,1,1757972950,0.2
6067,318,1,1757972950,0.2
6067,265,2,1757972950,0.4
6067,1949,2,1757972950,0.4
6067,3093,5,1757972950,1.0
6067,1982,3,1757972950,0.6
6067,2194,5,1757972950,1.0
6067,268,5,1757972950,1.0
6067,680,2,1757972950,0.4
6067,1983,1,1757972950,0.2
6067,3363,4,1757972950,0.8
6067,2858,2,1757972950,0.4
6067,1625,3,1757972950,0.6
6067,2124,4,1757972950,0.8
6067,1196,3,1757972950,0.6
6067,2694,2,1757972950,0.4
6067,3635,4,1757972950,0.8
6067,571,2,1757972950,0.4
6068,16,5,1757972950,1.0
6068,1297,4,1757972950,0.8
6068,1225,5,1757972950,1.0
6068,3755,1,1757972950,0.2
6068,173,2,1757972950,0.4
6068,2683,4,1757972950,0.8
6068,2335,4,1757972950,0.8
6068,163,3,1757972950,0.6
6068,1206,4,1757972950,0.8
6068,3616,1,1757972950,0.2
6068,522,2,1757972950,0.4
6068,382,1,1757972950,0.2
6068,2033,3,1757972950,0.6
6068,2692,1,1757972950,0.2
6068,2791,2,1757972950,0.4
6068,1127,5,1757972950,1.0
6068,3654,2,1757972950,0.4
6068,2706,3,1757972950,0.6
6068,788,1,1757972950,0.2
6069,1099,1,1757972950,0.2
6069,3479,4,1757972950,0.8
6069,2336,4,1757972950,0.8
6069,377,2,1757972950,0.4
6069,2806,3,1757972950,0.6
6069,733,2,1757972950,0.4
6069,2002,4,1757972950,0.8
6069,2641,1,1757972950,0.2
6069,2469,5,1757972950,1.0
6069,1523,2,1757972950,0.4
6069,2194,1,1757972950,0.2
6069,1682,5,1757972950,1.0
6069,2991,1,1757972950,0.2
6069,1884,4,1757972950,0.8
6069,2916,2,1757972950,0.4
6069,1188,4,1757972950,0.8
6069,3793,1,1757972950,0.2
6069,802,4,1757972950,0.8
6069,1544,3,1757972950,0.6
6069,45,4,1757972950,0.8
6069,3509,1,1757972950,0.2
6070,3861,2,1757972950,0.4
6070,493,5,1757972950,1.0
6070,34,3,1757972950,0.6
6070,3827,5,1757972950,1.0
6070,435,5,1757972950,1.0
6070,1393,5,1757972950,1.0
6070,903,3,1757972950,0.6
6070,2058,1,1757972950,0.2
6070,2657,2,1757972950,0.4
6070,2442,3,1757972950,0.6
6070,2143,2,1757972950,0.4
6070,480,3,1757972950,0.6
6070,3646,2,1757972950,0.4
6070,364,5,1757972950,1.0
6070,1240,2,1757972950,0.4
6070,2719,3,1757972950,0.6
6070,3161,4,1757972950,0.8
