UserID,MovieID,Rating,Timestamp,NormalizedOverall
6041,457,4,1757972961,0.8
6041,2263,5,1757972961,1.0
6041,3198,2,1757972961,0.4
6041,2985,2,1757972961,0.4
6041,1639,5,1757972961,1.0
6041,2158,5,1757972961,1.0
6041,1608,3,1757972961,0.6
6041,296,1,1757972961,0.2
6041,2067,2,1757972961,0.4
6041,2395,4,1757972961,0.8
6041,1097,2,1757972961,0.4
6041,1566,1,1757972961,0.2
6041,3418,5,1757972961,1.0
6041,377,2,1757972961,0.4
6041,3481,5,1757972961,1.0
6041,1215,5,1757972961,1.0
6041,1614,2,1757972961,0.4
6041,1293,1,1757972961,0.2
6041,1193,3,1757972961,0.6
6042,1393,4,1757972961,0.8
6042,2395,2,1757972961,0.4
6042,1225,1,1757972961,0.2
6042,778,1,1757972961,0.2
6042,111,3,1757972961,0.6
6042,2294,4,1757972961,0.8
6042,2288,2,1757972961,0.4
6042,322,5,1757972961,1.0
6042,2722,4,1757972961,0.8
6042,1042,1,1757972961,0.2
6042,2371,4,1757972961,0.8
6042,2997,4,1757972961,0.8
6042,1370,2,1757972961,0.4
6042,3717,4,1757972961,0.8
6042,3448,4,1757972961,0.8
6042,3396,4,1757972961,0.8
6042,911,5,1757972961,1.0
6042,2278,1,1757972961,0.2
6042,2161,2,1757972961,0.4
6042,477,1,1757972961,0.2
6042,2085,3,1757972961,0.6
6042,1392,1,1757972961,0.2
6043,3247,3,1757972961,0.6
6043,3720,2,1757972961,0.4
6043,1197,4,1757972961,0.8
6043,1641,2,1757972961,0.4
6043,1279,5,1757972961,1.0
6043,1126,3,1757972961,0.6
6043,2947,3,1757972961,0.6
6043,2406,3,1757972961,0.6
6043,3686,3,1757972961,0.6
6043,2985,4,1757972961,0.8
6043,1247,3,1757972961,0.6
6043,1,2,1757972961,0.4
6043,150,5,1757972961,1.0
6043,2822,5,1757972961,1.0
6043,533,2,1757972961,0.4
6043,1270,4,1757972961,0.8
6043,2719,3,1757972961,0.6
6043,2447,5,1757972961,1.0
6043,588,5,1757972961,1.0
6043,2409,3,1757972961,0.6
6043,65,4,1757972961,0.8
6043,1682,1,1757972961,0.2
6044,1408,3,1757972961,0.6
6044,3555,5,1757972961,1.0
6044,1611,3,1757972961,0.6
6044,2589,1,1757972961,0.2
6044,719,1,1757972961,0.2
6044,2526,3,1757972961,0.6
6044,3811,3,1757972961,0.6
6044,2752,4,1757972961,0.8
6044,2457,3,1757972961,0.6
6044,2647,4,1757972961,0.8
6044,1171,1,1757972961,0.2
6044,2028,5,1757972961,1.0
6044,1983,2,1757972961,0.4
6044,1573,3,1757972961,0.6
6044,1204,2,1757972961,0.4
6044,736,3,1757972961,0.6
6044,3152,4,1757972961,0.8
6045,379,1,1757972961,0.2
6045,2690,4,1757972961,0.8
6045,1285,2,1757972961,0.4
6045,911,2,1757972961,0.4
6045,1676,4,1757972961,0.8
6045,2476,4,1757972961,0.8
6045,3481,2,1757972961,0.4
6045,1914,2,1757972961,0.4
6045,1356,4,1757972961,0.8
6045,110,1,1757972961,0.2
6045,1220,1,1757972961,0.2
6045,3053,1,1757972961,0.2
6045,2598,3,1757972961,0.6
6045,1748,4,1757972961,0.8
6045,1573,1,1757972961,0.2
6045,3516,5,1757972961,1.0
6045,2788,5,1757972961,1.0
6045,3717,3,1757972961,0.6
6045,3175,5,1757972961,1.0
6045,2872,5,1757972961,1.0
6045,3491,3,1757972961,0.6
6045,2629,5,1757972961,1.0
6045,1023,5,1757972961,1.0
6046,849,5,1757972961,1.0
6046,237,1,1757972961,0.2
6046,1960,3,1757972961,0.6
6046,910,1,1757972961,0.2
6046,3806,2,1757972961,0.4
6046,2710,2,1757972961,0.4
6046,2915,4,1757972961,0.8
6046,2748,4,1757972961,0.8
6046,2301,2,1757972961,0.4
6046,640,4,1757972961,0.8
6046,588,4,1757972961,0.8
6046,2919,5,1757972961,1.0
6046,1207,3,1757972961,0.6
6047,2890,4,1757972961,0.8
6047,903,2,1757972961,0.4
6047,2420,5,1757972961,1.0
6047,1375,5,1757972961,1.0
6047,377,5,1757972961,1.0
6047,1320,2,1757972961,0.4
6047,1334,5,1757972961,1.0
6047,3072,3,1757972961,0.6
6047,2395,4,1757972961,0.8
6047,593,2,1757972961,0.4
