UserID,MovieID,Rating,Timestamp,NormalizedOverall
6041,1080,3,1757972953,0.6
6041,3707,5,1757972953,1.0
6041,2420,5,1757972953,1.0
6041,39,5,1757972953,1.0
6041,597,5,1757972953,1.0
6041,329,5,1757972953,1.0
6041,3066,3,1757972953,0.6
6041,1372,2,1757972953,0.4
6041,3606,1,1757972953,0.2
6041,2289,4,1757972953,0.8
6041,1805,2,1757972953,0.4
6041,1623,2,1757972953,0.4
6041,648,3,1757972953,0.6
6041,2541,1,1757972953,0.2
6041,2616,4,1757972953,0.8
6041,2671,4,1757972953,0.8
6041,36,3,1757972953,0.6
6041,608,4,1757972953,0.8
6041,2320,5,1757972953,1.0
6041,2375,4,1757972953,0.8
6041,2871,5,1757972953,1.0
6041,1672,1,1757972953,0.2
6041,3927,3,1757972953,0.6
6041,2956,4,1757972953,0.8
6041,1302,4,1757972953,0.8
6041,3362,4,1757972953,0.8
6041,480,5,1757972953,1.0
6042,2003,3,1757972953,0.6
6042,3362,1,1757972953,0.2
6042,48,4,1757972953,0.8
6042,913,1,1757972953,0.2
6042,3550,3,1757972953,0.6
6042,1544,3,1757972953,0.6
6042,150,3,1757972953,0.6
6042,2109,4,1757972953,0.8
6042,593,3,1757972953,0.6
6042,2321,3,1757972953,0.6
6042,3089,1,1757972953,0.2
6042,3105,1,1757972953,0.2
6042,2901,4,1757972953,0.8
6042,2870,1,1757972953,0.2
6042,2124,4,1757972953,0.8
6042,2857,4,1757972953,0.8
6042,2394,3,1757972953,0.6
6042,480,5,1757972953,1.0
6042,527,2,1757972953,0.4
6042,1201,2,1757972953,0.4
6042,916,1,1757972953,0.2
6043,1500,1,1757972953,0.2
6043,1248,2,1757972953,0.4
6043,2701,5,1757972953,1.0
6043,2346,1,1757972953,0.2
6043,3328,4,1757972953,0.8
6043,2088,3,1757972953,0.6
6043,2109,5,1757972953,1.0
6043,3398,5,1757972953,1.0
6043,950,3,1757972953,0.6
6043,3032,4,1757972953,0.8
6043,2871,3,1757972953,0.6
6043,3152,1,1757972953,0.2
6043,272,4,1757972953,0.8
6043,3809,5,1757972953,1.0
6043,3105,1,1757972953,0.2
6043,2498,4,1757972953,0.8
6043,2144,2,1757972953,0.4
6043,299,2,1757972953,0.4
6043,930,2,1757972953,0.4
6043,1089,3,1757972953,0.6
6043,373,3,1757972953,0.6
6044,2990,5,1757972953,1.0
6044,296,5,1757972953,1.0
6044,1750,1,1757972953,0.2
6044,3418,2,1757972953,0.4
6044,2683,4,1757972953,0.8
6044,1972,1,1757972953,0.2
6044,3735,3,1757972953,0.6
6044,1265,3,1757972953,0.6
6044,1394,4,1757972953,0.8
6044,3155,2,1757972953,0.4
6044,2857,1,1757972953,0.2
6044,2739,1,1757972953,0.2
6044,610,2,1757972953,0.4
6044,2300,3,1757972953,0.6
6044,2312,5,1757972953,1.0
6045,1213,1,1757972953,0.2
6045,3204,1,1757972953,0.2
6045,2858,5,1757972953,1.0
6045,1911,2,1757972953,0.4
6045,3259,5,1757972953,1.0
6045,2616,5,1757972953,1.0
6045,2791,2,1757972953,0.4
6045,1566,1,1757972953,0.2
6045,1387,5,1757972953,1.0
6045,1210,2,1757972953,0.4
6045,1200,2,1757972953,0.4
6045,1394,2,1757972953,0.4
6045,3347,4,1757972953,0.8
6045,967,5,1757972953,1.0
6045,3179,4,1757972953,0.8
6045,3807,4,1757972953,0.8
6045,1704,4,1757972953,0.8
6046,24,5,1757972953,1.0
6046,1351,4,1757972953,0.8
6046,539,3,1757972953,0.6
6046,2915,3,1757972953,0.6
6046,3571,4,1757972953,0.8
6046,587,3,1757972953,0.6
6046,457,5,1757972953,1.0
6046,11,3,1757972953,0.6
6046,275,4,1757972953,0.8
6046,2640,3,1757972953,0.6
6046,2985,4,1757972953,0.8
6046,3247,4,1757972953,0.8
6046,3099,2,1757972953,0.4
6046,1197,2,1757972953,0.4
6046,2961,1,1757972953,0.2
6046,2454,1,1757972953,0.2
6046,3793,4,1757972953,0.8
6046,2378,1,1757972953,0.2
6046,1129,3,1757972953,0.6
6046,714,3,1757972953,0.6
6046,2003,5,1757972953,1.0
6047,440,5,1757972953,1.0
6047,562,3,1757972953,0.6
6047,1704,2,1757972953,0.4
6047,348,5,1757972953,1.0
6047,34,1,1757972953,0.2
6047,1391,1,1757972953,0.2
6047,3363,2,1757972953,0.4
6047,1035,1,1757972953,0.2
6047,1615,1,1757972953,0.2
6047,2396,1,1757972953,0.2
6047,497,5,1757972953,1.0
6047,3552,4,1757972953,0.8
6047,2126,5,1757972953,1.0
6047,2245,1,1757972953,0.2
6047,1610,4,1757972953,0.8
6047,1282,4,1757972953,0.8
6047,2527,4,1757972953,0.8
6047,2259,2,1757972953,0.4
6048,2028,5,1757972953,1.0
6048,3263,3,1757972953,0.6
6048,50,4,1757972953,0.8
6048,515,5,1757972953,1.0
6048,2694,2,1757972953,0.4
6048,316,4,1757972953,0.8
6048,419,1,1757972953,0.2
6048,2096,5,1757972953,1.0
6048,2474,3,1757972953,0.6
6048,355,3,1757972953,0.6
6048,1302,1,1757972953,0.2
6048,235,5,1757972953,1.0
6048,2667,3,1757972953,0.6
6048,1617,5,1757972953,1.0
6048,3741,3,1757972953,0.6
6048,3418,5,1757972953,1.0
6048,454,5,1757972953,1.0
6048,1218,1,1757972953,0.2
6048,1476,5,1757972953,1.0
6048,781,3,1757972953,0.6
6048,1546,5,1757972953,1.0
6048,3763,5,1757972953,1.0
6048,913,3,1757972953,0.6
6048,3614,5,1757972953,1.0
6049,1356,5,1757972953,1.0
6049,911,1,1757972953,0.2
6049,1094,3,1757972953,0.6
6049,380,3,1757972953,0.6
6049,161,2,1757972953,0.4
6049,1042,4,1757972953,0.8
6049,2947,1,1757972953,0.2
6049,3526,1,1757972953,0.2
6049,2411,1,1757972953,0.2
6049,1200,2,1757972953,0.4
6049,1230,1,1757972953,0.2
6049,2334,3,1757972953,0.6
6049,2174,5,1757972953,1.0
6049,364,3,1757972953,0.6
6049,912,2,1757972953,0.4
6049,648,2,1757972953,0.4
6049,597,1,1757972953,0.2
6049,1952,5,1757972953,1.0
6049,3108,1,1757972953,0.2
6049,1953,4,1757972953,0.8
6049,252,4,1757972953,0.8
6049,1375,2,1757972953,0.4
6049,3793,3,1757972953,0.6
6049,1196,4,1757972953,0.8
6050,2420,4,1757972953,0.8
6050,2353,2,1757972953,0.4
6050,1896,2,1757972953,0.4
6050,318,5,1757972953,1.0
6050,2321,2,1757972953,0.4
6050,3741,3,1757972953,0.6
6050,3133,3,1757972953,0.6
6050,2599,4,1757972953,0.8
6050,589,5,1757972953,1.0
6050,2671,1,1757972953,0.2
6050,2025,3,1757972953,0.6
6051,527,5,1757972953,1.0
6051,2628,5,1757972953,1.0
6051,474,3,1757972953,0.6
6051,1201,4,1757972953,0.8
6051,799,4,1757972953,0.8
6051,1427,3,1757972953,0.6
6051,3639,2,1757972953,0.4
6051,2335,1,1757972953,0.2
6051,2997,2,1757972953,0.4
6051,519,5,1757972953,1.0
6051,1944,5,1757972953,1.0
6051,2105,3,1757972953,0.6
6051,2787,1,1757972953,0.2
6051,1580,4,1757972953,0.8
6051,2396,3,1757972953,0.6
6051,16,4,1757972953,0.8
6051,1272,3,1757972953,0.6
6051,316,2,1757972953,0.4
6051,905,4,1757972953,0.8
6051,1960,3,1757972953,0.6
6051,2009,5,1757972953,1.0
6051,3701,4,1757972953,0.8
6051,1,3,1757972953,0.6
6052,3032,4,1757972953,0.8
6052,2115,3,1757972953,0.6
6052,1298,3,1757972953,0.6
6052,1193,4,1757972953,0.8
6052,2571,4,1757972953,0.8
6052,2695,1,1757972953,0.2
6052,2377,2,1757972953,0.4
6052,2081,4,1757972953,0.8
6052,2987,3,1757972953,0.6
6052,1208,4,1757972953,0.8
6052,1394,3,1757972953,0.6
6052,1215,4,1757972953,0.8
6052,2881,4,1757972953,0.8
6052,913,3,1757972953,0.6
6052,2526,4,1757972953,0.8
6052,457,4,1757972953,0.8
6052,2314,3,1757972953,0.6
6052,3422,3,1757972953,0.6
6052,2956,4,1757972953,0.8
6052,2471,2,1757972953,0.4
6052,1372,4,1757972953,0.8
6053,3250,3,1757972953,0.6
6053,367,2,1757972953,0.4
6053,587,1,1757972953,0.2
6053,1374,5,1757972953,1.0
6053,21,1,1757972953,0.2
6053,2390,2,1757972953,0.4
6053,2141,5,1757972953,1.0
6053,1268,1,1757972953,0.2
6053,3555,1,1757972953,0.2
6053,590,1,1757972953,0.2
6053,1029,2,1757972953,0.4
6053,2582,1,1757972953,0.2
6053,3841,1,1757972953,0.2
6053,2572,2,1757972953,0.4
6053,1073,3,1757972953,0.6
6053,2455,3,1757972953,0.6
6053,1242,3,1757972953,0.6
6053,3177,5,1757972953,1.0
6053,1690,5,1757972953,1.0
6053,2959,3,1757972953,0.6
6053,1917,1,1757972953,0.2
6053,1089,2,1757972953,0.4
6053,1210,1,1757972953,0.2
6053,1130,3,1757972953,0.6
6053,2065,2,1757972953,0.4
6053,2792,5,1757972953,1.0
6053,2950,4,1757972953,0.8
6054,3938,5,1757972953,1.0
6054,3257,2,1757972953,0.4
6054,788,4,1757972953,0.8
6054,2720,1,1757972953,0.2
6054,446,3,1757972953,0.6
6054,1570,2,1757972953,0.4
6054,1394,3,1757972953,0.6
6054,969,2,1757972953,0.4
6054,1032,5,1757972953,1.0
6054,3683,4,1757972953,0.8
6054,2160,1,1757972953,0.2
6054,1178,4,1757972953,0.8
6054,3623,1,1757972953,0.2
6054,1197,3,1757972953,0.6
6054,2947,5,1757972953,1.0
6054,1061,2,1757972953,0.4
6054,145,4,1757972953,0.8
6054,2000,1,1757972953,0.2
6054,2840,3,1757972953,0.6
6054,2028,1,1757972953,0.2
6054,527,5,1757972953,1.0
6054,2108,2,1757972953,0.4
6054,1266,4,1757972953,0.8
6054,968,1,1757972953,0.2
6054,58,5,1757972953,1.0
6055,1200,5,1757972953,1.0
6055,1230,4,1757972953,0.8
6055,2752,4,1757972953,0.8
6055,1010,3,1757972953,0.6
6055,940,3,1757972953,0.6
6055,3623,1,1757972953,0.2
6055,2491,4,1757972953,0.8
6055,911,3,1757972953,0.6
6055,3524,5,1757972953,1.0
6055,2289,1,1757972953,0.2
6055,1584,4,1757972953,0.8
6055,898,5,1757972953,1.0
6055,1307,4,1757972953,0.8
6055,3000,1,1757972953,0.2
6055,1711,2,1757972953,0.4
6055,914,2,1757972953,0.4
6055,480,2,1757972953,0.4
6055,2300,5,1757972953,1.0
6055,2531,4,1757972953,0.8
6055,852,1,1757972953,0.2
6055,1537,1,1757972953,0.2
6055,1682,2,1757972953,0.4
6055,2683,5,1757972953,1.0
6055,2759,1,1757972953,0.2
6055,2701,2,1757972953,0.4
6056,1799,4,1757972953,0.8
6056,159,1,1757972953,0.2
6056,924,1,1757972953,0.2
6056,2898,2,1757972953,0.4
6056,2393,1,1757972953,0.2
6056,1441,3,1757972953,0.6
6056,2530,3,1757972953,0.6
6056,3100,2,1757972953,0.4
6056,17,5,1757972953,1.0
6056,2859,2,1757972953,0.4
6056,3593,5,1757972953,1.0
6056,2078,2,1757972953,0.4
6056,3545,2,1757972953,0.4
6056,2366,5,1757972953,1.0
6056,2701,1,1757972953,0.2
6056,2262,3,1757972953,0.6
6056,253,4,1757972953,0.8
6057,3005,2,1757972953,0.4
6057,2908,3,1757972953,0.6
6057,50,1,1757972953,0.2
6057,2369,4,1757972953,0.8
6057,912,4,1757972953,0.8
6057,1961,1,1757972953,0.2
6057,279,4,1757972953,0.8
6057,741,2,1757972953,0.4
6057,1969,2,1757972953,0.4
6057,2001,2,1757972953,0.4
6057,3683,2,1757972953,0.4
6057,866,1,1757972953,0.2
6057,2028,1,1757972953,0.2
6057,21,5,1757972953,1.0
6057,2605,4,1757972953,0.8
6057,1370,1,1757972953,0.2
6057,3082,2,1757972953,0.4
6057,169,1,1757972953,0.2
6057,362,2,1757972953,0.4
6057,1892,2,1757972953,0.4
6057,647,3,1757972953,0.6
6057,1196,5,1757972953,1.0
6058,2628,1,1757972953,0.2
6058,1779,2,1757972953,0.4
6058,2683,1,1757972953,0.2
6058,518,1,1757972953,0.2
6058,3752,2,1757972953,0.4
6058,2528,3,1757972953,0.6
6058,1198,4,1757972953,0.8
6058,1968,1,1757972953,0.2
6058,1372,4,1757972953,0.8
6058,1300,4,1757972953,0.8
6058,2011,1,1757972953,0.2
6058,553,4,1757972953,0.8
6058,1370,5,1757972953,1.0
6058,1256,1,1757972953,0.2
6058,1307,4,1757972953,0.8
6058,1265,5,1757972953,1.0
6058,2335,1,1757972953,0.2
6059,3947,5,1757972953,1.0
6059,300,4,1757972953,0.8
6059,1643,4,1757972953,0.8
6059,3111,2,1757972953,0.4
6059,832,4,1757972953,0.8
6059,610,5,1757972953,1.0
6059,743,5,1757972953,1.0
6059,2858,3,1757972953,0.6
6059,3524,1,1757972953,0.2
6059,1373,3,1757972953,0.6
6059,2019,4,1757972953,0.8
6059,3504,5,1757972953,1.0
6059,1031,5,1757972953,1.0
6059,3175,5,1757972953,1.0
6059,1213,1,1757972953,0.2
6059,2827,2,1757972953,0.4
6059,1127,3,1757972953,0.6
6059,517,1,1757972953,0.2
